"Author","Year","Lat","Lon","MAT","MAP","Soil.order","MineralType","Top.depth","Bottom.depth","Vegetation","frc_method","Clay","Silt","Sand","SiltClayPercent","Bulk.C","SiltClayC","POM_C","source"
"Harden",1987,37.51611,-120.49329,16,410,"Alfisols","HM",26,50,"Grassland","Density",7.8,19.2,73,27,1.5,0.696771745,1.403228255,"ISRAD"
"Harden",1987,37.51611,-120.49329,16,410,"Alfisols","HM",50,70,"Grassland","Density",10.7,19.9,69.4,30.6,1,0.298497321,0.901502678,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",0,5,"Shrubland","Density",13.48011803,46.55803934,39.96184263,60.03815737,174.2642263,13.31932833,17.5781162,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",5,14,"Shrubland","Density",10.63810004,43.98663386,45.3752661,54.6247339,57.80419434,5.571561136,17.6837726,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",14,24,"Shrubland","Density",9.870581835,36.99036021,53.13905796,46.86094205,11.87620267,4.033829582,3.670725703,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",24,47,"Shrubland","Density",8.288158271,35.68717676,56.02466497,43.97533503,9.23205666,2.194677087,1.283892064,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",47,67,"Shrubland","Density",9.567338267,37.88773109,52.54493064,47.45506936,2.44921034,1.852556759,2.366498506,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",67,95,"Shrubland","Density",12.59573147,39.90876544,47.49550309,52.50449691,2.87980905,1.772440906,0.725649033,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",0,2,"Shrubland","Density",9.170955555,43.96435514,46.8646893,53.1353107,46.14645116,14.17011166,40.41306917,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",2,10,"Shrubland","Density",9.596690848,39.80538987,50.59791928,49.40208072,41.57980444,11.31222832,31.2257142,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",10,23,"Shrubland","Density",10.33481284,42.63090998,47.03427718,52.96572282,21.93567513,7.615967494,8.207583625,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",23,40,"Shrubland","Density",10.20710913,43.86850668,45.92438418,54.07561581,9.15023612,13.68299878,3.190685359,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",40,63,"Shrubland","Density",9.189188499,45.26770038,45.54311112,54.45688888,3.69199115,6.88728578,1.741656197,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",63,81,"Shrubland","Density",4.418247604,46.70791447,48.87383793,51.12616207,3.20169683,5.830090719,1.480358979,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",0,11,"Shrubland","Density",10.3746856,35.30945549,54.31585891,45.68414109,31.08572327,9.26461606,14.07497872,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",11,26,"Shrubland","Density",10.29438207,36.268174,53.43744393,46.56255607,19.26613345,7.281398686,7.880517165,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",26,47,"Shrubland","Density",12.03541997,37.44369996,50.52088007,49.47911993,10.27753981,3.669837159,3.69723434,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",47,65,"Shrubland","Density",8.282625291,32.28123005,59.43614465,40.56385534,4.94230723,1.926994844,1.756342632,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",65,82,"Shrubland","Density",10.25622554,30.70490072,59.03887374,40.96112626,1.84888261,1.268653397,0.749479876,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",0,5,"Shrubland","Density",11,41.94394999,47.04746361,52.94394999,83.83213359,12.46593867,26.7040197,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",5,14,"Shrubland","Density",10,40.02006591,49.8035431,50.02006591,39.55004408,8.233333461,19.83285668,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",14,24,"Shrubland","Density",10,39.81063509,50.08666757,49.81063509,16.9059389,5.855389843,6.157396016,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",24,47,"Shrubland","Density",10,38.99979447,50.82330974,48.99979447,9.55327753,6.522483601,2.699151659,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",47,65,"Shrubland","Density",9,38.47888717,52.50806214,47.47888717,3.69450291,3.553755826,1.945294027,"ISRAD"
"Heckman",2010,31.8875,-109.28,12,815,"Inceptisols","HM",65,82,"Shrubland","Density",9,39.10719354,51.80273825,48.10719354,2.64346283,2.958240704,0.974659835,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",0,10,"Shrubland","Density",4.884362579,25.75836719,69.35727023,30.64272977,35.629,9.211208291,43.70185044,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",10,22,"Shrubland","Density",4.833453246,24.68793123,70.47861553,29.52138448,25.63,5.719730251,14.99958714,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",22,37,"Shrubland","Density",5.624717512,24.73659242,69.63869007,30.36130993,10.394,4.273524314,6.103912788,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",0,8,"Shrubland","Density",5.995356434,25.1114367,68.89320687,31.10679313,23.261,6.24569103,11.69392489,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",8,18,"Shrubland","Density",5.624153469,23.94535799,70.43048854,29.56951146,17.265,5.406664975,6.263150442,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",18,37,"Shrubland","Density",5.754219413,22.85216801,71.39361258,28.60638742,12.912,3.142868258,2.298455337,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",0,11,"Shrubland","Density",3.92935333,24.12739482,71.94325184,28.05674815,25.963,3.736538326,13.68188187,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",11,33,"Shrubland","Density",5.952372668,26.24790709,67.79972024,32.20027976,9.999,4.254018378,6.065013572,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",33,46,"Shrubland","Density",6.11762003,24.07424319,69.80813678,30.19186322,8.06,2.506814108,6.457517668,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",0,10,"Shrubland","Density",5,24.99906624,70.06457632,29.99906624,28.28433333,6.561936092,23.09912532,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",10,22,"Shrubland","Density",6,24.96039877,69.5696081,30.96039877,17.63133333,5.131610869,8.918962483,"ISRAD"
"Heckman",2010,32.418889,-110.735278,12,680,"Entisols","HM",22,37,"Shrubland","Density",6,23.88766787,70.28014647,29.88766787,10.45533333,3.309470653,4.955913219,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",0,10,"Shrubland","Density",21.322576,62.84397061,15.83345339,84.16654661,39.12356948,8.65574917,8.4630945,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",10,27,"Shrubland","Density",23.93326532,57.29820561,18.76852908,81.23147093,20.47168152,7.279452479,3.014150431,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",27,42,"Shrubland","Density",37.99034473,48.17932607,13.8303292,86.1696708,10.97638357,3.673744556,1.368727958,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",42,60,"Shrubland","Density",43.94493093,43.7639339,12.29113517,87.70886483,6.37581956,4.75313634,0.856062316,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",0,12,"Shrubland","Density",15.32453591,62.52213236,22.15333173,77.84666827,49.36834091,10.86886048,18.88615578,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",12,35,"Shrubland","Density",21.18541837,61.26135959,17.55322204,82.44677796,13.12974522,5.096658792,3.558864156,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",35,47,"Shrubland","Density",35.332107,54.50450194,10.16339106,89.83660894,10.30935065,5.149531571,1.453836112,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",47,60,"Shrubland","Density",53.21048215,42.85561419,3.93390366,96.06609634,7.23807368,4.438341595,1.484138198,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",0,5,"Shrubland","Density",20.9572083,54.13234721,24.91044449,75.08955551,43.54195704,10.41190224,7.816404194,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",5,22,"Shrubland","Density",39.46827154,46.74093734,13.79079111,86.20920888,9.99903338,10.45738317,2.247239325,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",22,38,"Shrubland","Density",44.75193931,49.74237775,5.505682937,94.49431706,3.84774764,5.2848247,0.702149866,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",38,55,"Shrubland","Density",48.91236012,46.68741355,4.40022633,95.59977367,6.57680002,4.178918038,0.93619008,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",0,10,"Shrubland","Density",19,59.83281672,20.9657432,78.83281672,44.01128914,9.99256867,11.38284849,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",10,27,"Shrubland","Density",28,55.10016751,16.70418074,83.10016751,14.53348671,7.604084163,2.920202149,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",27,42,"Shrubland","Density",39,50.80873525,9.8331344,89.80873525,8.37782729,4.702188517,1.165751009,"ISRAD"
"Heckman",2010,35.159444,-111.740833,9,675,"Mollisols","HM",42,75,"Shrubland","Density",49,44.43565388,6.875088386,93.43565388,6.73023109,4.456807844,1.082755772,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",0,5,"Shrubland","Density",4.415693995,21.16228379,74.42202222,25.57797779,11.57719035,7.846824252,11.34836659,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",5,20,"Shrubland","Density",8.98473854,22.5661085,68.44915296,31.55084704,10.07090023,7.780103137,2.478583296,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",0,4,"Shrubland","Density",9.931113662,36.73866246,53.33022388,46.66977612,16.67540694,6.613700074,15.43001349,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",4,20,"Shrubland","Density",18.495032,36.15372908,45.35123892,54.64876108,17.18957894,7.037797883,8.298352336,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",0,4,"Shrubland","Density",11.24836506,37.22351402,51.52812091,48.47187908,26.90466366,7.996676393,8.920062533,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",4,20,"Shrubland","Density",19.82178717,37.43996579,42.73824704,57.26175296,17.10193245,6.424161113,3.610814203,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",0,4,"Shrubland","Density",9,31.70815342,59.76012234,40.70815342,18.38575365,7.480181009,12.44003424,"ISRAD"
"Heckman",2010,35.084444,-111.609722,10,685,"Mollisols","HM",4,20,"Shrubland","Density",16,32.05326779,52.17954631,48.05326779,14.78747054,7.081731261,4.584196783,"ISRAD"
"Khomo",2017,-23.30765728,31.54653129,23,450,"Aridisols","HM",0,3,"Savanna","Density",1,17.5,85,18.5,8.2,6.633,0.013312,"ISRAD"
"Khomo",2017,-23.30765728,31.54653129,23,450,"Aridisols","HM",3,15,"Savanna","Density",1,17.5,82.5,18.5,6.4,5.292,0.000579,"ISRAD"
"Khomo",2017,-23.02962842,31.26986481,23,450,"Aridisols","HM",0,23,"Savanna","Density",6.25,16,77.5,22.25,8,4.559,11.1,"ISRAD"
"Khomo",2017,-23.02962842,31.26986481,23,450,"Aridisols","HM",23,45,"Savanna","Density",5,13,82.5,18,8,3.822,4.92,"ISRAD"
"Khomo",2017,-23.51110799,31.39929655,23,450,"Aridisols","HM",0,2,"Savanna","Density",30,43,27.5,73,60.4,38.456,0.087584,"ISRAD"
"Khomo",2017,-23.51110799,31.39929655,23,450,"Aridisols","HM",2,18,"Savanna","Density",40,33,27.5,73,30.4,23.085,0.021595,"ISRAD"
"Khomo",2017,-23.05538913,31.26214833,23,450,"Aridisols","HM",0,2,"Savanna","Density",15,30,NA,45,16.2,26.4,0.024648,"ISRAD"
"Khomo",2017,-23.05538913,31.26214833,23,450,"Aridisols","HM",2,11,"Savanna","Density",14,24,NA,38,18.6,10.165,0.031599,"ISRAD"
"Khomo",2017,-23.05538913,31.26214833,23.0158329,415.5299988,"Aridisols","HM",0,2,"Savanna","Density",15,32.5,52.5,47.5,34,13.8,0.05472,"ISRAD"
"Khomo",2017,-23.05538913,31.26214833,23.0158329,415.5299988,"Aridisols","HM",2,12,"Savanna","Density",25,27.5,47.5,52.5,33.8,13.95,0.04227,"ISRAD"
"Khomo",2017,-23.30627919,31.4756085,23,450,"Aridisols","HM",0,4,"Savanna","Density",36,21,43,57,19.4,16.289,10.404,"ISRAD"
"Khomo",2017,-23.30627919,31.4756085,23,450,"Aridisols","HM",4,15,"Savanna","Density",38,20,42,58,18.4,11.76,15.952,"ISRAD"
"Khomo",2017,-23.30627919,31.4756085,23,450,"Aridisols","HM",15,30,"Savanna","Density",42,20,38,62,16.2,11.454,17,"ISRAD"
"Khomo",2017,-23.30627919,31.4756085,23,450,"Aridisols","HM",30,49,"Savanna","Density",46,17,36,63,19.2,10.752,17.888,"ISRAD"
"Khomo",2017,-23.31659419,31.45366551,23,450,"Aridisols","HM",0,3,"Savanna","Density",39,23,38,62,24.1,13.706,11,"ISRAD"
"Khomo",2017,-23.31659419,31.45366551,23,450,"Aridisols","HM",3,11,"Savanna","Density",49,19,31,68,17.9,14.168,9,"ISRAD"
"Khomo",2017,-23.31659419,31.45366551,23,450,"Aridisols","HM",11,31,"Savanna","Density",43,29,28,72,15.6,12.232,0,"ISRAD"
"Khomo",2017,-23.31659419,31.45366551,23,450,"Aridisols","HM",31,54,"Savanna","Density",49,24,27,73,12.5,8.36,0,"ISRAD"
"Khomo",2017,-23.31659419,31.45366551,23,450,"Aridisols","HM",54,70,"Savanna","Density",46,25,29,71,18,7.826,0,"ISRAD"
"Khomo",2017,-25.02026148,31.50028653,23,550,"Aridisols","HM",0,15,"Savanna","Density",14,11,75,25,7,5.0388,1.92,"ISRAD"
"Khomo",2017,-25.02026148,31.50028653,23,550,"Aridisols","HM",15,41,"Savanna","Density",14,14,72,28,2,3.546,2.1675,"ISRAD"
"Khomo",2017,-25.02009764,31.50105153,23,550,"Aridisols","HM",0,2,"Savanna","Density",6,13,82,19,7,4.752,2.249,"ISRAD"
"Khomo",2017,-25.02009764,31.50105153,23,550,"Aridisols","HM",2,10,"Savanna","Density",8,14,78,22,4,3.96,2.131,"ISRAD"
"Khomo",2017,-25.02014135,31.50180411,23,550,"Aridisols","HM",0,8,"Savanna","Density",25,14,61,39,8,7.296,8.464,"ISRAD"
"Khomo",2017,-25.02014135,31.50180411,23,550,"Aridisols","HM",8,15,"Savanna","Density",39,8,53,47,7,4.802,3.034,"ISRAD"
"Khomo",2017,-25.14416179,31.30482027,23,740,"Alfisols","HM",0,4,"Savanna","Density",20,17.5,62.5,37.5,21.8,15.326,0.020832,"ISRAD"
"Khomo",2017,-25.14416179,31.30482027,23,740,"Alfisols","HM",4,24,"Savanna","Density",25,15,60,40,19.7,14.345,0.020916,"ISRAD"
"Khomo",2017,-25.20153497,31.28119299,23,740,"Alfisols","HM",0,8,"Savanna","Density",2.5,17.5,80,20,23,9.504,13.092,"ISRAD"
"Khomo",2017,-25.20153497,31.28119299,23,740,"Alfisols","HM",8,17,"Savanna","Density",2.5,15,82.5,17.5,5,3.136,3.71,"ISRAD"
"Khomo",2017,-25.02947661,31.35001143,23,550,"Alfisols","HM",0,9,"Savanna","Density",12.5,22.5,NA,35,19,27.048,5.986,"ISRAD"
"Khomo",2017,-25.02947661,31.35001143,23,550,"Alfisols","HM",9,24,"Savanna","Density",27.5,13.75,NA,41.25,15,22.473,1.522,"ISRAD"
"Kleber",2011,44.2167,-122.2167,8.324166298,1139.569946,"Inceptisols","HM",2,5,"Temperate Forest","Density",34,34,32,68,38,0.1014,0,"ISRAD"
"Kleber",2011,18.07087,-66.90546,23.7108326,2155.159912,"Ultisols","LM",2,12,"Tropical Forest","Density",44,37,18,81,58,0.5986,0,"ISRAD"
"Kleber",2011,42.399,-85.399,9.755000114,942.460022,"Alfisols","HM",0,25,"Cropland","Density",14,46,44,60,15,0.264,0,"ISRAD"
"Marin-spiotta",2008,18.016667,-66.083333,21.5,2000,"Inceptisols","HM",0,10,"Grassland","Density",34,62,3,96,NA,28.855,0.474,"ISRAD"
"Marin-spiotta",2008,18.016667,-66.083333,21.5,2000,"Inceptisols","HM",0,10,"Tropical Forest","Density",29,61,10,90,NA,29.1,1.602,"ISRAD"
"Marin-spiotta",2008,18.016667,-66.083333,21.5,2000,"Inceptisols","HM",0,10,"Tropical Forest","Density",25,56,19,81,NA,33.592,2.009,"ISRAD"
"Marin-spiotta",2008,18.016667,-66.083333,21.5,2000,"Inceptisols","HM",0,10,"Tropical Forest","Density",27,58,15,85,NA,34.335,1.512,"ISRAD"
"Marin-spiotta",2008,18.016667,-66.083333,21.5,2000,"Inceptisols","HM",0,10,"Tropical Forest","Density",30,57,13,87,NA,44.1,4.56,"ISRAD"
"Marin-spiotta",2008,18.016667,-66.083333,21.5,2000,"Inceptisols","HM",0,10,"Tropical Forest","Density",36,60,4,96,NA,51.781,3.24,"ISRAD"
"Mcfarlane",2013,42.53798333,-72.17194444,8.2,1141,"Inceptisols","HM",0,5,"Temperate Forest","Density",5.250519331,34.83454284,59.91493783,40.08506217,55.2974,30.37180594,13.63110264,"ISRAD"
"Mcfarlane",2013,42.53798333,-72.17194444,8.2,1141,"Inceptisols","HM",5,15,"Temperate Forest","Density",13.16368937,20.65675174,66.17955889,33.82044111,46.8186,35.0751022,6.090419615,"ISRAD"
"Mcfarlane",2013,42.53815,-72.17166667,8.2,1141,"Inceptisols","HM",0,5,"Temperate Forest","Density",5.123678645,34.74425948,60.13206187,39.86793813,81.4635,47.32944293,23.56178584,"ISRAD"
"Mcfarlane",2013,42.53815,-72.17166667,8.2,1141,"Inceptisols","HM",5,15,"Temperate Forest","Density",14.00683584,25.99590579,59.99725836,40.00274163,51.5009,36.05997295,4.497378611,"ISRAD"
"Mcfarlane",2013,42.53805,-72.17194444,8.2,1141,"Inceptisols","HM",0,5,"Temperate Forest","Density",13.53826969,20.45393749,66.00779283,33.99220718,77.3155,32.71914155,34.75320915,"ISRAD"
"Mcfarlane",2013,42.53805,-72.17194444,8.2,1141,"Inceptisols","HM",5,15,"Temperate Forest","Density",13.66417005,21.12864985,65.20718011,34.7928199,30.504,26.84762069,2.02925468,"ISRAD"
"Mcfarlane",2013,42.538,-72.17138889,8.2,1141,"Inceptisols","HM",0,5,"Temperate Forest","Density",13.64379409,26.50819311,59.8480128,40.1519872,150.436,30.30055546,151.1783418,"ISRAD"
"Mcfarlane",2013,42.538,-72.17138889,8.2,1141,"Inceptisols","HM",5,15,"Temperate Forest","Density",11.98778749,24.63908367,63.37312884,36.62687116,76.1752,48.53819086,20.50601892,"ISRAD"
"Mcfarlane",2013,42.53808333,-72.17166667,8.2,1141,"Inceptisols","HM",0,5,"Temperate Forest","Density",16.48032529,24.15277761,59.3668971,40.6331029,43.196,28.30334579,8.211699138,"ISRAD"
"Mcfarlane",2013,42.53808333,-72.17166667,8.2,1141,"Inceptisols","HM",5,15,"Temperate Forest","Density",13.77961249,24.73681653,61.48357098,38.51642902,35.9315,26.58905235,5.304217316,"ISRAD"
"Mcfarlane",2013,45.55916667,-84.71388889,6.8,608,"Spodosols","HM",0,5,"Temperate Forest","Density",0.120357749,7.358634693,92.52100756,7.478992442,11.6265,2.074357677,6.142703267,"ISRAD"
"Mcfarlane",2013,45.55916667,-84.71388889,6.8,608,"Spodosols","HM",5,15,"Temperate Forest","Density",0.745333509,6.093862129,93.16080436,6.839195638,2.0337,0.455473673,1.72790433,"ISRAD"
"Mcfarlane",2013,45.56527778,-84.71833333,6.8,608,"Spodosols","HM",0,5,"Temperate Forest","Density",0.538457242,21.03909161,78.42245115,21.57754885,14.8991,7.655495209,10.59040676,"ISRAD"
"Mcfarlane",2013,45.56527778,-84.71833333,6.8,608,"Spodosols","HM",5,15,"Temperate Forest","Density",1.332295521,11.66700657,87.00069791,12.99930209,4.476,1.889121964,1.296850808,"ISRAD"
"Mcfarlane",2013,45.56222222,-84.7175,6.8,608,"Spodosols","HM",0,5,"Temperate Forest","Density",0.805591009,7.228871703,91.96553729,8.034462712,15.5512,10.57276404,28.2652486,"ISRAD"
"Mcfarlane",2013,45.56222222,-84.7175,6.8,608,"Spodosols","HM",5,15,"Temperate Forest","Density",2.183094246,5.969690646,91.84721511,8.152784892,4.6809,1.962229553,4.258878301,"ISRAD"
"Mcfarlane",2013,45.55888889,-84.7175,6.8,608,"Spodosols","HM",0,5,"Temperate Forest","Density",0.656862621,7.766224464,91.57691291,8.423087085,22.2183,10.13961046,9.755156459,"ISRAD"
"Mcfarlane",2013,45.55888889,-84.7175,6.8,608,"Spodosols","HM",5,15,"Temperate Forest","Density",1.393544537,7.014891054,91.59156441,8.408435591,7.6547,3.979626881,3.100820643,"ISRAD"
"Mcfarlane",2013,45.55972222,-84.71138889,6.8,608,"Spodosols","HM",0,5,"Temperate Forest","Density",1.430891244,11.87697287,86.69213589,13.30786411,17.908,11.79651044,14.45156842,"ISRAD"
"Mcfarlane",2013,45.55972222,-84.71138889,6.8,608,"Spodosols","HM",5,15,"Temperate Forest","Density",0.954726471,10.60577813,88.4394954,11.5605046,3.4577,2.022835595,2.124251539,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68416667,5.727499962,831.0700073,"Alfisols","HM",0,5,"Temperate Forest","Density",15.97703056,26.87743995,57.14552948,42.85447051,34.849,22.65270485,2.253004086,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68416667,5.727499962,831.0700073,"Alfisols","HM",5,15,"Temperate Forest","Density",16.00639791,23.71629767,60.27730442,39.72269558,24.917,16.24999357,2.228254759,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68416667,5.727499962,831.0700073,"Alfisols","HM",0,5,"Temperate Forest","Density",17.73292926,28.31639112,53.95067962,46.04932038,56.923,28.84820691,6.498631782,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68416667,5.727499962,831.0700073,"Alfisols","HM",5,15,"Temperate Forest","Density",28.06985394,15.46188036,56.46826571,43.5317343,40.035,23.04750108,3.016232075,"ISRAD"
"Mcfarlane",2013,45.48463333,-84.68416667,5.727499962,831.0700073,"Alfisols","HM",0,5,"Temperate Forest","Density",14.58417348,47.52367889,37.89214763,62.10785237,67.588,46.44867427,10.1520949,"ISRAD"
"Mcfarlane",2013,45.48463333,-84.68416667,5.727499962,831.0700073,"Alfisols","HM",5,15,"Temperate Forest","Density",30.82761177,35.61885042,33.55353782,66.44646219,29.411,47.66973642,11.83959772,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68444444,5.727499962,831.0700073,"Alfisols","HM",0,5,"Temperate Forest","Density",18.00359161,52.88727535,29.10913304,70.89086696,105.94,54.69461245,17.13715536,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68444444,5.727499962,831.0700073,"Alfisols","HM",5,15,"Temperate Forest","Density",26.3910153,48.39007389,25.2189108,74.78108919,163.92,52.4668997,7.09827874,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68444444,5.727499962,831.0700073,"Alfisols","HM",0,5,"Temperate Forest","Density",13.82029665,29.63981781,56.53988554,43.46011446,50.082,32.59576165,8.697221951,"ISRAD"
"Mcfarlane",2013,45.48456667,-84.68444444,5.727499962,831.0700073,"Alfisols","HM",5,15,"Temperate Forest","Density",12.85089721,22.57774528,64.5713575,35.42864249,26.167,23.7202132,1.443456394,"ISRAD"
"Mcfarlane",2013,38.74245,-92.20009,13,1037,"Alfisols","HM",0,5,"Temperate Forest","Density",17.23388643,78.01846926,4.747644317,95.25235569,32.9755,14.71784639,4.054108854,"ISRAD"
"Mcfarlane",2013,38.74245,-92.20009,13,1037,"Alfisols","HM",5,15,"Temperate Forest","Density",26.2067825,67.92463706,5.868580441,94.13141956,15.6733,9.33075264,2.000645197,"ISRAD"
"Mcfarlane",2013,38.74283,-92.20191,13,1037,"Alfisols","HM",0,5,"Temperate Forest","Density",18.91943636,77.9194232,3.161140448,96.83885956,30.1765,15.7138596,6.606592057,"ISRAD"
